Pope-Pius-XII	doctor-mellifluus-on-saint-bernard-of-clairvaux-the-last-of-the-fathers	1953-05-24
Pope-Pius-XII	ecclesiae-fastos-on-saint-boniface	1954-06-05
Pope-Pius-XII	fulgens-corona-proclaiming-a-marian-year-to-commemorate-the-centenary-of-the-definition-of-the-dogma-of-the-immaculate-conception	1953-09-08
Pope-Pius-XII	fulgens-radiatur-on-saint-benedict	1947-03-21
Pope-Pius-XII	haurietis-aquas-on-devotion-to-the-sacred-heart	1956-05-15
Pope-Pius-XII	humani-generis-concerning-some-false-opinions-threatening-to-undermine-the-foundations-of-catholic-doctrine	1950-08-12
Pope-Pius-XII	ingruentium-malorum-on-reciting-the-rosary	1951-09-15
Pope-Pius-XII	in-multiplicibus-curis-on-prayers-for-peace-in-palestine	1948-10-24
Pope-Pius-XII	invicti-athletae-on-saint-andrew-bobola	1957-05-16
Pope-Pius-XII	laetamur-admodum-renewing-exhortation-for-prayers-for-peace-for-poland-hungary-and-the-middle-east	1956-11-01
Pope-Pius-XII	le-pelerinage-de-lourdes-warning-against-materialism	1957-07-02
Pope-Pius-XII	luctuosissimi-eventus-urging-public-prayers-for-peace-and-freedom-for-the-people-of-hungary	1956-10-28
Pope-Pius-XII	mediator-dei-on-the-sacred-liturgy	
Pope-Pius-XII	meminisse-iuvat-on-prayers-for-the-persecuted-church	1958-07-14
Pope-Pius-XII	mirabile-illud-on-the-crusade-of-prayer-for-peace	1950-12-06
Pope-Pius-XII	munificentissimus-deus-defining-the-dogma-of-the-assumption-apostolic-constitution	1950-11-01
Pope-Pius-XII	mystici-corporis-christi-on-the-mystical-body-of-christ	1943-06-29
Pope-Pius-XI	ingravescentibus-malis-on-the-rosary	1937-09-29
Pope-Pius-XI	iniquis-afflictisque-on-the-persecution-of-the-church-in-mexico	1926-11-18
Pope-Pius-XII	optatissima-pax-on-prescribing-public-prayers-for-social-and-world-peace	1947-12-18
Pope-Pius-XII	orientalis-ecclesiae-on-saint-cyril-patriarch-of-alexandria	1944-04-09
Pope-Pius-XII	prayer-to-mary-queen-of-the-universe	
Pope-Pius-XII	quemadmodum-pleading-for-the-care-of-the-worlds-destitute-children	1946-01-06
Pope-Pius-XII	redemptoris-nostri-cruciatus-on-the-holy-places-in-palestine	1949-04-15
Pope-Pius-XII	sertum-laetitiae-on-the-establishment-of-the-heirarchy-in-the-united-states	1939-11-01
Pope-Pius-XII	si-diligis-canonisation-of-pope-saint-pius-x	1954-05-31
Pope-Pius-XII	summi-maeroris-on-public-prayers-for-peace	1950-07-19
Pope-Pius-X	il-fermo-proposito-on-catholic-action-in-italy	1905-06-11
Pope-Pius-XI	mit-brennender-sorge-on-the-church-and-the-german-reich	1937-03-14
Pope-Pius-XI	nos-es-muy-conocia-on-the-religious-situation-in-mexico	1937-03-28
Pope-Pius-XI	nova-impendet-on-the-economic-crisis	1931-10-02
Pope-Pius-XI	quadragesimo-anno-on-reconstruction-of-the-social-order	1931-05-15
Pope-Pius-XI	rappresentanti-in-terra-on-christian-education	1929-12-31
Pope-Pius-XI	rerum-omnium-perturbationem-saint-francis-de-sales	1923-01-26
Pope-Pius-XI	rite-expiatis-on-saint-francis-of-assisi	1926-04-13
Pope-Pius-XI	studiorum-ducem-on-saint-thomas-aquinas	1923-06-29
Pope-Pius-X	iucunda-sane-on-pope-saint-gregory-the-great	1904-03-12
Pope-Pius-XI	vehementer-exultamus-hodie-bull-of-canonization-of-saint-therese-of-the-child-jesus-and-the-holy-face	1925-05-17
Pope-Pius-X	lacrimabili-statu-on-the-indians-of-south-america	1912-06-07
Pope-Pius-X	lamentabili-sane	1907-07-03
Pope-Pius-X	notre-charge-apostolique-our-apostolic-mandate	1910-08-15
Pope-Pius-X	pascendi-dominici-gregis-on-the-doctrine-of-the-modernists	1907-09-08
Pope-Pius-X	pieni-lanimo-on-the-clergy-in-italy	1906-07-28
Pope-Pius-X	praestantia-scripturae-on-the-decisions-of-the-pontifical-biblical-commission-and-on-prescriptions-against-the-errors-of-the-modernists	1907-11-18
Pope-Pius-X	prayer-to-saint-joseph	
Pope-Pius-X	singulari-quadam-on-labor-organizations	1912-09-24
Pope-Pius-X	the-oath-against-modernism	1910-09-01
Pope-Pius-X	tribus-circiter-on-the-mariavites-or-mystic-priests-of-poland	1906-04-05
Pope-Pius-X	une-fois-encore-on-the-separation-of-church-and-state	1907-01-06
Pope-Pius-X	vehementer-nos-on-the-french-law-of-separation	1906-02-11
Pope-Pius-XXII	saeculo-exeunte-octavo-on-the-eighth-centenary-of-the-independence-of-portugal	1940-06-13
Pope-Sixtus-V	a-declaration-of-the-sentence-and-deposition-of-elizabeth-1588	
Pope-Sixtus-V	a-declaration-of-the-sentence-and-deposition-of-elizabeth-1588	
Pope-Sixtus-V	triumphantis-hierusalem-triumphant-jerusalem-1588	
